Title,Video URL,Channel,Channel URL,Timestamp,Year,Month,Weekdays,TimeOfDay,Hour
Eigendecomposition and PCA,https://www.youtube.com/watch?v=-1iULsGndG8,Mike X Cohen,https://www.youtube.com/channel/UCUR_LsXk7IYyueSnXcNextQ,2018-06-19 13:14:07+04:00,2018,6,0,Working Hours,13
Least-squares fitting,https://www.youtube.com/watch?v=4FHl2_HfeuM,Mike X Cohen,https://www.youtube.com/channel/UCUR_LsXk7IYyueSnXcNextQ,2018-06-19 13:13:42+04:00,2018,6,0,Working Hours,13
Euler's formula e^ik,https://www.youtube.com/watch?v=p20b5hwl5eU,Mike X Cohen,https://www.youtube.com/channel/UCUR_LsXk7IYyueSnXcNextQ,2018-06-19 09:03:32+04:00,2018,6,0,Working Hours,9
How to Achieve Your Most Ambitious Goals | Stephen Duneier | TEDxTucson,https://www.youtube.com/watch?v=TQMbvJNRpLE,TEDx Talks,https://www.youtube.com/channel/UCsT0YIqwnpJCM-mx7-gSA4Q,2018-06-14 20:25:25+04:00,2018,6,0,After Work Hours,20
Least-squares fitting,https://www.youtube.com/watch?v=4FHl2_HfeuM,Mike X Cohen,https://www.youtube.com/channel/UCUR_LsXk7IYyueSnXcNextQ,2018-06-09 15:20:59+04:00,2018,6,1,Working Hours,15
"Vectors and matrices, multiplication, rank",https://www.youtube.com/watch?v=v7duO95-v6Y,Mike X Cohen,https://www.youtube.com/channel/UCUR_LsXk7IYyueSnXcNextQ,2018-06-09 15:20:53+04:00,2018,6,1,Working Hours,15
Multiple comparisons and their corrections,https://www.youtube.com/watch?v=I0qoP7yvP-4,Mike X Cohen,https://www.youtube.com/channel/UCUR_LsXk7IYyueSnXcNextQ,2018-06-09 12:31:19+04:00,2018,6,1,Working Hours,12
Avoiding circular inference,https://www.youtube.com/watch?v=wAxHC9Tznko,Mike X Cohen,https://www.youtube.com/channel/UCUR_LsXk7IYyueSnXcNextQ,2018-06-09 12:14:39+04:00,2018,6,1,Working Hours,12
Instantaneous frequency (frequency sliding),https://www.youtube.com/watch?v=fqkLgJ0Czoc,Mike X Cohen,https://www.youtube.com/channel/UCUR_LsXk7IYyueSnXcNextQ,2018-06-09 11:39:11+04:00,2018,6,1,Working Hours,11
How to triple your memory by using this trick | Ricardo Lieuw On | TEDxHaarlem,https://www.youtube.com/watch?v=JsC9ZHi79jo,TEDx Talks,https://www.youtube.com/channel/UCsT0YIqwnpJCM-mx7-gSA4Q,2018-05-28 11:59:38+04:00,2018,5,0,Working Hours,11
The history of our world in 18 minutes | David Christian,https://www.youtube.com/watch?v=yqc9zX04DXs,TED,https://www.youtube.com/channel/UCAuUUnT6oDeKwE6v1NGQxug,2018-05-28 11:41:31+04:00,2018,5,0,Working Hours,11
"Intro to connectivity, volume conduction, and time- vs. trial-based connectivity",https://www.youtube.com/watch?v=2h2X4TVUF5I,Mike X Cohen,https://www.youtube.com/channel/UCUR_LsXk7IYyueSnXcNextQ,2018-05-25 20:18:45+04:00,2018,5,0,After Work Hours,20
Michio Kaku: The Universe in a Nutshell (Full Presentation) | Big Think,https://www.youtube.com/watch?v=0NbBjNiw4tk,Big Think,https://www.youtube.com/channel/UCvQECJukTDE2i6aCoMnS-Vg,2018-05-25 20:17:51+04:00,2018,5,0,After Work Hours,20
New findings have physicists questioning reality,https://www.youtube.com/watch?v=jrXGfK5I_rU,CBS News,https://www.youtube.com/channel/UC8p1vwvWtl6T73JiExfWs1g,2018-05-25 20:13:44+04:00,2018,5,0,After Work Hours,20
Phase-based connectivity analyses,https://www.youtube.com/watch?v=vKgm1Zxoscc,Mike X Cohen,https://www.youtube.com/channel/UCUR_LsXk7IYyueSnXcNextQ,2018-05-25 13:18:35+04:00,2018,5,0,Working Hours,13
Examples of Fourier transform applications,https://www.youtube.com/watch?v=xPNoHI9_7Wc,Mike X Cohen,https://www.youtube.com/channel/UCUR_LsXk7IYyueSnXcNextQ,2018-05-25 13:09:52+04:00,2018,5,0,Working Hours,13
Euler's formula and extracting power and phase,https://www.youtube.com/watch?v=A4M0cZSrHzY,Mike X Cohen,https://www.youtube.com/channel/UCUR_LsXk7IYyueSnXcNextQ,2018-05-25 12:47:22+04:00,2018,5,0,Working Hours,12
Convolution with many trials,https://www.youtube.com/watch?v=wdrXzqgcYLM,Mike X Cohen,https://www.youtube.com/channel/UCUR_LsXk7IYyueSnXcNextQ,2018-05-25 12:34:30+04:00,2018,5,0,Working Hours,12
Inter-trial phase clustering,https://www.youtube.com/watch?v=torS7itPK-M,Mike X Cohen,https://www.youtube.com/channel/UCUR_LsXk7IYyueSnXcNextQ,2018-05-25 12:05:39+04:00,2018,5,0,Working Hours,12
Independent components analysis for removing artifacts,https://www.youtube.com/watch?v=AKCK7DXa0gY,Mike X Cohen,https://www.youtube.com/channel/UCUR_LsXk7IYyueSnXcNextQ,2018-05-25 11:01:36+04:00,2018,5,0,Working Hours,11
Broad overview of EEG data analysis analysis,https://www.youtube.com/watch?v=QBGjPtU_C6s,Mike X Cohen,https://www.youtube.com/channel/UCUR_LsXk7IYyueSnXcNextQ,2018-05-25 10:59:30+04:00,2018,5,0,Working Hours,10
Band-pass filtering and the filter-Hilbert method,https://www.youtube.com/watch?v=ljw3gW-nL0E,Mike X Cohen,https://www.youtube.com/channel/UCUR_LsXk7IYyueSnXcNextQ,2018-05-25 09:39:33+04:00,2018,5,0,Working Hours,9
The Hilbert transform,https://www.youtube.com/watch?v=VyLU8hlhI-I,Mike X Cohen,https://www.youtube.com/channel/UCUR_LsXk7IYyueSnXcNextQ,2018-05-25 09:26:57+04:00,2018,5,0,Working Hours,9
Introduction to time series analysis lecturelets,https://www.youtube.com/watch?v=QQ5NIIqEMNk,Mike X Cohen,https://www.youtube.com/channel/UCUR_LsXk7IYyueSnXcNextQ,2018-05-25 08:59:17+04:00,2018,5,0,Early Morning,8
Who Invented the Internet? And Why?,https://www.youtube.com/watch?v=21eFwbb48sE,Kurzgesagt – In a Nutshell,https://www.youtube.com/channel/UCsXVk37bltHxD1rDPwtNM8Q,2018-05-19 11:39:02+04:00,2018,5,1,Working Hours,11
Wendy Suzuki: The brain-changing benefits of exercise | TED,https://www.youtube.com/watch?v=BHY0FxzoKZE,TED,https://www.youtube.com/channel/UCAuUUnT6oDeKwE6v1NGQxug,2018-05-15 17:53:44+04:00,2018,5,0,After Work Hours,17
Quantum Physics Confirms: Consciousness Creates Reality!,https://www.youtube.com/watch?v=LARXSPARbZU,YouAreCreators,https://www.youtube.com/channel/UCsXuNpmcYRSmIYi3eE0w6zA,2018-05-15 17:35:23+04:00,2018,5,0,After Work Hours,17
The Big Lebowski - You're Entering a World of Pain Scene (4/12) | Movieclips,https://www.youtube.com/watch?v=YedqV4Gl_us,Movieclips,https://www.youtube.com/channel/UC3gNmTGu-TTbFPpfSs5kNkg,2018-05-12 11:35:50+04:00,2018,5,1,Working Hours,11
The Big Lebowski -  Jesus scene,https://www.youtube.com/watch?v=GZR58d77a4A,R D,https://www.youtube.com/channel/UC-wky_uE5IrRD8PDk8jUwSw,2018-05-12 11:31:22+04:00,2018,5,1,Working Hours,11
FW vs. GMB | Play-In Knockout | Mid-Season Invitational | Flash Wolves vs. Gambit Esports (2018),https://www.youtube.com/watch?v=1StFsSc7xnw,LoL Esports,https://www.youtube.com/channel/UCvqRdlKsE5Q8mf8YXbdIJLw,2018-05-09 12:56:42+04:00,2018,5,0,Working Hours,12
"Photoshop Selections, Clipboard, Copy & Paste",https://www.youtube.com/watch?v=xqFHrDBTrt8,FollowAndrew,https://www.youtube.com/channel/UCETveVX7TPauIupxYz6sFtA,2018-05-08 15:21:05+04:00,2018,5,0,Working Hours,15
Photoshop Tutorial - How To Add Borders To Images In Photoshop,https://www.youtube.com/watch?v=Mcfyb04XHAE,Dusty Porter,https://www.youtube.com/channel/UC_Gz-8R2G8jBs20ro9AL9hA,2018-05-08 11:21:08+04:00,2018,5,0,Working Hours,11
eLife Initial Submission Tutorial,https://www.youtube.com/watch?v=o7R0YuCLbYg,eLife,https://www.youtube.com/channel/UCNEHLtAc_JPI84xW8V4XWyw,2018-05-01 16:16:18+04:00,2018,5,0,Working Hours,16
How to Create a Dashed Line | Adobe Illustrator,https://www.youtube.com/watch?v=IKQtciTeHVc,Howcast,https://www.youtube.com/channel/UCSpVHeDGr9UbREhRca0qwsA,2018-04-26 09:51:51+04:00,2018,4,0,Working Hours,9
https://www.youtube.com/watch?v=W-Q37lGZgGE,https://www.youtube.com/watch?v=W-Q37lGZgGE,,,2018-04-24 11:03:33+04:00,2018,4,0,Working Hours,11
Calculating phase and coherence in neural signals,https://www.youtube.com/watch?v=PAipVT_B_GY,Fundamentals of Statistics and Computation for Neuroscientists,https://www.youtube.com/channel/UCH4dGK2uaTQcErmsyoJY9Dg,2018-04-23 20:34:33+04:00,2018,4,0,After Work Hours,20
"How to make Movie from pictures, Images music and sound",https://www.youtube.com/watch?v=yfnqJNhI6IY,Santana,https://www.youtube.com/channel/UC9Dvwi2nlYjXume9hh2AGtA,2018-04-23 09:33:32+04:00,2018,4,0,Working Hours,9
Convolution via frequency domain multiplication,https://www.youtube.com/watch?v=4TTpwIZrUAo,Mike X Cohen,https://www.youtube.com/channel/UCUR_LsXk7IYyueSnXcNextQ,2018-04-22 15:36:00+04:00,2018,4,1,Working Hours,15
Band-pass filtering and the filter-Hilbert method,https://www.youtube.com/watch?v=ljw3gW-nL0E,Mike X Cohen,https://www.youtube.com/channel/UCUR_LsXk7IYyueSnXcNextQ,2018-04-22 15:05:58+04:00,2018,4,1,Working Hours,15
Calculating phase and coherence in neural signals,https://www.youtube.com/watch?v=PAipVT_B_GY,Fundamentals of Statistics and Computation for Neuroscientists,https://www.youtube.com/channel/UCH4dGK2uaTQcErmsyoJY9Dg,2018-04-22 13:22:58+04:00,2018,4,1,Working Hours,13
How to use Eraser in MS Word,https://www.youtube.com/watch?v=sOyM5Z-mals,IT Skills,https://www.youtube.com/channel/UCRhilHerWPGpU3ngmdmITKw,2018-04-20 09:51:43+04:00,2018,4,0,Working Hours,9
"Intro to connectivity, volume conduction, and time- vs. trial-based connectivity",https://www.youtube.com/watch?v=2h2X4TVUF5I,Mike X Cohen,https://www.youtube.com/channel/UCUR_LsXk7IYyueSnXcNextQ,2018-04-19 09:18:34+04:00,2018,4,0,Working Hours,9
Introduction to time series analysis lecturelets,https://www.youtube.com/watch?v=QQ5NIIqEMNk,Mike X Cohen,https://www.youtube.com/channel/UCUR_LsXk7IYyueSnXcNextQ,2018-04-19 09:17:41+04:00,2018,4,0,Working Hours,9
Euler's Equation: 'The Most Beautiful Theorem in Mathematics' - Professor Robin Wilson,https://www.youtube.com/watch?v=1VL2fl1_wB8,Gresham College,https://www.youtube.com/channel/UC1t6kKXoBvjdr8m9KJ2Fx7A,2018-04-18 15:03:59+04:00,2018,4,0,Working Hours,15
ISLE OF DOGS | Official Trailer | FOX Searchlight,https://www.youtube.com/watch?v=dt__kig8PVU,SearchlightPictures,https://www.youtube.com/channel/UCor9rW6PgxSQ9vUPWQdnaYQ,2018-04-18 12:18:07+04:00,2018,4,0,Working Hours,12
Euler's formula and extracting power and phase,https://www.youtube.com/watch?v=A4M0cZSrHzY,Mike X Cohen,https://www.youtube.com/channel/UCUR_LsXk7IYyueSnXcNextQ,2018-04-18 09:50:52+04:00,2018,4,0,Working Hours,9
Convolution with many trials,https://www.youtube.com/watch?v=wdrXzqgcYLM,Mike X Cohen,https://www.youtube.com/channel/UCUR_LsXk7IYyueSnXcNextQ,2018-04-18 09:50:47+04:00,2018,4,0,Working Hours,9
Morlet wavelets in time and in frequency,https://www.youtube.com/watch?v=wgRgodvU_Ms,Mike X Cohen,https://www.youtube.com/channel/UCUR_LsXk7IYyueSnXcNextQ,2018-04-18 09:50:38+04:00,2018,4,0,Working Hours,9
Convolution via frequency domain multiplication,https://www.youtube.com/watch?v=4TTpwIZrUAo,Mike X Cohen,https://www.youtube.com/channel/UCUR_LsXk7IYyueSnXcNextQ,2018-04-18 09:50:36+04:00,2018,4,0,Working Hours,9
Convolution in the time domain,https://www.youtube.com/watch?v=HSMwxBg7iq4,Mike X Cohen,https://www.youtube.com/channel/UCUR_LsXk7IYyueSnXcNextQ,2018-04-18 09:50:26+04:00,2018,4,0,Working Hours,9
Band-pass filtering and the filter-Hilbert method,https://www.youtube.com/watch?v=ljw3gW-nL0E,Mike X Cohen,https://www.youtube.com/channel/UCUR_LsXk7IYyueSnXcNextQ,2018-04-17 14:07:12+04:00,2018,4,0,Working Hours,14
Accurately recovering data units in FFT and convolution,https://www.youtube.com/watch?v=Ls7AvuZG4kI,Mike X Cohen,https://www.youtube.com/channel/UCUR_LsXk7IYyueSnXcNextQ,2018-04-17 13:35:38+04:00,2018,4,0,Working Hours,13
Linear vs. logarithmic time-frequency plots,https://www.youtube.com/watch?v=EgAMBWoQrlg,Mike X Cohen,https://www.youtube.com/channel/UCUR_LsXk7IYyueSnXcNextQ,2018-04-17 13:29:21+04:00,2018,4,0,Working Hours,13
Post-analysis temporal downsampling,https://www.youtube.com/watch?v=Zy-24pbWMn0,Mike X Cohen,https://www.youtube.com/channel/UCUR_LsXk7IYyueSnXcNextQ,2018-04-17 13:22:05+04:00,2018,4,0,Working Hours,13
"Choosing a ""baseline""",https://www.youtube.com/watch?v=9dXG50ychsQ,Mike X Cohen,https://www.youtube.com/channel/UCUR_LsXk7IYyueSnXcNextQ,2018-04-17 13:06:30+04:00,2018,4,0,Working Hours,13
Decibel and percent change power normalizations,https://www.youtube.com/watch?v=nvhZrID-k1k,Mike X Cohen,https://www.youtube.com/channel/UCUR_LsXk7IYyueSnXcNextQ,2018-04-17 12:57:23+04:00,2018,4,0,Working Hours,12
Power-law scaling and the need for normalization,https://www.youtube.com/watch?v=A8DOpboObi8,Mike X Cohen,https://www.youtube.com/channel/UCUR_LsXk7IYyueSnXcNextQ,2018-04-17 12:48:37+04:00,2018,4,0,Working Hours,12
Convolution via frequency domain multiplication,https://www.youtube.com/watch?v=4TTpwIZrUAo,Mike X Cohen,https://www.youtube.com/channel/UCUR_LsXk7IYyueSnXcNextQ,2018-04-17 12:22:56+04:00,2018,4,0,Working Hours,12
Convolution in the time domain,https://www.youtube.com/watch?v=HSMwxBg7iq4,Mike X Cohen,https://www.youtube.com/channel/UCUR_LsXk7IYyueSnXcNextQ,2018-04-17 12:10:17+04:00,2018,4,0,Working Hours,12
Morlet wavelets in time and in frequency,https://www.youtube.com/watch?v=wgRgodvU_Ms,Mike X Cohen,https://www.youtube.com/channel/UCUR_LsXk7IYyueSnXcNextQ,2018-04-17 11:57:42+04:00,2018,4,0,Working Hours,11
Effects of Morlet wavelet parameters on results,https://www.youtube.com/watch?v=fkQGnYUv-FI,Mike X Cohen,https://www.youtube.com/channel/UCUR_LsXk7IYyueSnXcNextQ,2018-04-17 11:40:41+04:00,2018,4,0,Working Hours,11
How to inspect time-frequency results,https://www.youtube.com/watch?v=48qi0exuWRI,Mike X Cohen,https://www.youtube.com/channel/UCUR_LsXk7IYyueSnXcNextQ,2018-04-17 10:16:06+04:00,2018,4,0,Working Hours,10
Total vs. phase-locked vs. non-phase-locked power,https://www.youtube.com/watch?v=YMjkf_oHeYk,Mike X Cohen,https://www.youtube.com/channel/UCUR_LsXk7IYyueSnXcNextQ,2018-04-14 08:23:11+04:00,2018,4,1,Early Morning,8
Meet the Dancing 'Backpack Kid' Who Stole Katy Perry's Spotlight on 'SNL',https://www.youtube.com/watch?v=6X6b19ukfTA,Inside Edition,https://www.youtube.com/channel/UC9k-yiEpRHMNVOnOi_aQK8w,2018-04-09 13:09:14+04:00,2018,4,0,Working Hours,13
IRONMAN: Anything Is Possible,https://www.youtube.com/watch?v=qjxxYoL7nSU,IRONMAN Triathlon,https://www.youtube.com/channel/UCUlPrWg9Ef-IGsKRfDCPPew,2018-03-18 14:53:20+04:00,2018,3,1,Working Hours,14
Illustrator Tutorial - How to apply color to artwork,https://www.youtube.com/watch?v=3NITD626hmc,LinkedIn Learning,https://www.youtube.com/channel/UCikzJG7RbnNZhKLqqaXRM6A,2018-03-08 16:30:10+04:00,2018,3,0,Working Hours,16
Jon Heder Plays XBox Live As Napoleon Dynamite | CONAN on TBS,https://www.youtube.com/watch?v=1hJHHZieNE4,Team Coco,https://www.youtube.com/channel/UCi7GJNg51C3jgmYTUwqoUXA,2018-03-04 12:57:44+04:00,2018,3,1,Working Hours,12
,,,,2018-03-04 12:53:36+04:00,2018,3,1,Working Hours,12
https://www.youtube.com/watch?v=Obzpy-b_Kv4,https://www.youtube.com/watch?v=Obzpy-b_Kv4,,,2018-03-04 11:50:39+04:00,2018,3,1,Working Hours,11
Bobby Brown  -- My Prerogative,https://www.youtube.com/watch?v=gxMDLvEO-B4,infotabasco,https://www.youtube.com/channel/UCtxSNJAoxoKwdLAw39Aat3g,2018-03-04 11:50:27+04:00,2018,3,1,Working Hours,11
Bobby Brown - Every Little Step (Official Music Video),https://www.youtube.com/watch?v=P0FKzPfsxA4,BobbyBrownVEVO,https://www.youtube.com/channel/UCCeFKwKomPI37_pUSC46sug,2018-03-04 11:48:00+04:00,2018,3,1,Working Hours,11
Bobby Brown - My Prerogative,https://www.youtube.com/watch?v=5cDLZqe735k,BobbyBrownVEVO,https://www.youtube.com/channel/UCCeFKwKomPI37_pUSC46sug,2018-03-04 11:47:47+04:00,2018,3,1,Working Hours,11
Bobby Brown My Perogative Lyrics   YouTube,https://www.youtube.com/watch?v=RQekWso-RKI,MrStealthFromBk,https://www.youtube.com/channel/UC1gPH8wULkcX1On_ffkcg0w,2018-03-04 11:47:23+04:00,2018,3,1,Working Hours,11
Technotronic - Pump Up The Jam (Official Music Video),https://www.youtube.com/watch?v=9EcjWd-O4jI,TechnotronicVEVO,https://www.youtube.com/channel/UC36DjpOxytkI-tcGl-lO41Q,2018-03-04 11:42:40+04:00,2018,3,1,Working Hours,11
How to Combine Multiple Worksheets Into One Workbook? : Sharpen Your Computer Skills,https://www.youtube.com/watch?v=4pUXjw_t1ck,eHowTech,https://www.youtube.com/channel/UCUkD16tN_ju1a5Qj6TOEjfg,2018-02-13 12:51:14+04:00,2018,2,0,Working Hours,12
Combine Data from Multiple Sheets into One Sheet with VBA in Excel,https://www.youtube.com/watch?v=vbC2lGLFXS0,danwagnerco,https://www.youtube.com/channel/UC6wDyU3AhUlLZhn1zFxwmfQ,2018-02-13 12:26:58+04:00,2018,2,0,Working Hours,12
https://www.youtube.com/watch?v=AQBh9soLSkI,https://www.youtube.com/watch?v=AQBh9soLSkI,,,2018-01-17 14:05:10+04:00,2018,1,0,Working Hours,14
What Is Reality? [Official Film],https://www.youtube.com/watch?v=w0ztlIAYTCU,Quantum Gravity Research,https://www.youtube.com/channel/UCUyk0KLo7JPLCCh4oRNLzsQ,2018-01-17 13:29:59+04:00,2018,1,0,Working Hours,13
,,,,2018-01-17 13:29:01+04:00,2018,1,0,Working Hours,13
Munich - Trailer,https://www.youtube.com/watch?v=aomMGiewGY4,YouTube Movies,https://www.youtube.com/channel/UCIWXBiyTVOqKO5zAEe13yAA,2018-01-15 18:06:30+04:00,2018,1,0,After Work Hours,18
How to compare text strings in Excel 2013,https://www.youtube.com/watch?v=7dC1uf0ihTk,How-To Guide,https://www.youtube.com/channel/UCz-mi9wzT0LkIf0tIQvSl2w,2018-01-13 11:21:09+04:00,2018,1,1,Working Hours,11
Metroid 15:43 Former World Record (3.16.13 - 10.3.19),https://www.youtube.com/watch?v=67kQ3l-1qMs,CAKmusic,https://www.youtube.com/channel/UCZMHDKex_LgZ2yqxgN3-TZw,2017-12-26 23:50:18+04:00,2017,12,0,After Work Hours,23
Sonic the hedgehog (Sega Genesis) - Part 1,https://www.youtube.com/watch?v=CqOlpQ7sepE,ZloolS,https://www.youtube.com/channel/UCHbk3FTSdVxLS8Wr2si5-OQ,2017-12-26 23:48:21+04:00,2017,12,0,After Work Hours,23
https://www.youtube.com/watch?v=AQBh9soLSkI,https://www.youtube.com/watch?v=AQBh9soLSkI,,,2017-12-22 15:02:52+04:00,2017,12,0,Working Hours,15
MEG AND MOG MEG'S CHRISTMAS,https://www.youtube.com/watch?v=FWoJhMXnrBU,Tania,https://www.youtube.com/channel/UCx5Nrgfo4OAIXeQjMh4YivQ,2017-12-22 11:31:43+04:00,2017,12,0,Working Hours,11
,,,,2017-12-19 13:57:22+04:00,2017,12,0,Working Hours,13
"Boston Celtics vs. Memphis Grizzlies - December 16, 2017",https://www.youtube.com/watch?v=b5Z3ygItKFU,Motion Station,https://www.youtube.com/channel/UCLd4dSmXdrJykO_hgOzbfPw,2017-12-17 09:46:05+04:00,2017,12,1,Working Hours,9
"Enrique Iglesias - Bailando ft. Descemer Bueno, Gente De Zona",https://www.youtube.com/watch?v=NUsoVlDFqZg,EnriqueIglesiasVEVO,https://www.youtube.com/channel/UCVttQE6tS_agDSAU61Q65aA,2017-12-16 19:38:54+04:00,2017,12,1,After Work Hours,19
Charlie Puth - Attention [Official Video],https://www.youtube.com/watch?v=nfs8NYg7yQM,Charlie Puth,https://www.youtube.com/channel/UCwppdrjsBPAZg5_cUwQjfMQ,2017-12-16 19:35:02+04:00,2017,12,1,After Work Hours,19
"DJ Khaled - I'm The One ft. Justin Bieber, Quavo, Chance the Rapper, Lil Wayne",https://www.youtube.com/watch?v=weeI1G46q0o,DJKhaledVEVO,https://www.youtube.com/channel/UCrFB54bqp8sda4udJyNswlA,2017-12-16 19:29:39+04:00,2017,12,1,After Work Hours,19
Lady Gaga - Perfect Illusion (Official Music Video),https://www.youtube.com/watch?v=Xn599R0ZBwg,LadyGagaVEVO,https://www.youtube.com/channel/UC07Kxew-cMIaykMOkzqHtBQ,2017-12-16 19:26:35+04:00,2017,12,1,After Work Hours,19
Meghan Trainor - Dear Future Husband (Official Video),https://www.youtube.com/watch?v=ShlW5plD_40,MeghanTrainorVEVO,https://www.youtube.com/channel/UCf3cbfAXgPFL6OywH7JwOzA,2017-12-16 19:23:14+04:00,2017,12,1,After Work Hours,19
Ed Sheeran - Shape of You (Official Music Video),https://www.youtube.com/watch?v=JGwWNGJdvx8,Ed Sheeran,https://www.youtube.com/channel/UC0C-w0YjGpqDXGB8IHb662A,2017-12-16 19:18:51+04:00,2017,12,1,After Work Hours,19
Clean Bandit - Rockabye (feat. Sean Paul & Anne-Marie) [Official Video],https://www.youtube.com/watch?v=papuvlVeZg8,Clean Bandit,https://www.youtube.com/channel/UCvhQPdeTHzIRneScV8MIocg,2017-12-16 19:14:36+04:00,2017,12,1,After Work Hours,19
Katy Perry - Firework (Official Music Video),https://www.youtube.com/watch?v=QGJuMBdaqIw,KatyPerryVEVO,https://www.youtube.com/channel/UC-8Q-hLdECwQmaWNwXitYDw,2017-12-16 19:10:42+04:00,2017,12,1,After Work Hours,19
Katy Perry - Chained To The Rhythm (Official) ft. Skip Marley,https://www.youtube.com/watch?v=Um7pMggPnug,KatyPerryVEVO,https://www.youtube.com/channel/UC-8Q-hLdECwQmaWNwXitYDw,2017-12-16 19:06:41+04:00,2017,12,1,After Work Hours,19
"Calvin Harris, Rihanna - This Is What You Came For (Official Video) ft. Rihanna",https://www.youtube.com/watch?v=kOkQ4T5WO9E,CalvinHarrisVEVO,https://www.youtube.com/channel/UCaHNFIob5Ixv74f5on3lvIw,2017-12-16 19:02:25+04:00,2017,12,1,After Work Hours,19
Fifth Harmony - Work from Home (Official Video) ft. Ty Dolla $ign,https://www.youtube.com/watch?v=5GL9JoH4Sws,FifthHarmonyVEVO,https://www.youtube.com/channel/UC09d82usokACH1z5YeKnfiA,2017-12-16 18:58:13+04:00,2017,12,1,After Work Hours,18
Major Lazer - Cold Water (feat. Justin Bieber & MØ) (Official Lyric Video),https://www.youtube.com/watch?v=a59gmGkq_pw,Major Lazer Official,https://www.youtube.com/channel/UCMJ5Qf3sOvQpcYiai1Noa3Q,2017-12-16 18:55:05+04:00,2017,12,1,After Work Hours,18
Lil Pump - Gucci Gang [Official Music Video],https://www.youtube.com/watch?v=4LfJnj66HVQ,Lil Pump,https://www.youtube.com/channel/UC6pjHMC4QXMi4llCCjtDXWg,2017-12-16 18:53:44+04:00,2017,12,1,After Work Hours,18
